DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BE,2006,150493,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BE,2007,151325,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BE,2008,151832,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BE,2009,152109,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BE,2010,153447,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1980,32400,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1985,33600,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1990,36649,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1991,36654,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1992,36656,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1993,36658,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1994,36634,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1995,36443,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1996,36406,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1997,36979,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1998,36942,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,1999,36964,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2000,36977,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2001,36968,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2002,18952,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2003,18937,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2004,18945,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2005,18957,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2006,18979,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2007,19007,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2008,19017,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2009,19017,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2010,19019,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2011,19054,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2012,19061,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2013,19073,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2014,19118,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2015,19119,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2016,19162,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2017,19127,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2018,19119,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2019,19089,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2020,19111,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,BG,2021,19119,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1988,69570,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1989,69523,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1990,69822,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1991,69822,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1992,69844,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1993,69860,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1994,69871,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1995,69435,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1996,69421,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1997,69828,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1998,69949,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,1999,69882,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2000,69862,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2004,69956,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2005,71296,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2006,69960,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2007,69987,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2008,70001,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2009,70051,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2010,70046,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2011,70049,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2012,70095,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2013,71527,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2014,70124,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2015,70079,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2016,70094,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2017,70091,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2018,70093,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CH,2021,82570,p
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1980,10270,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1985,11750,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1990,8889,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1991,9072,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1992,9208,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1993,9385,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1994,9545,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1995,9982,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1996,10247,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1997,10460,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1998,10616,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,1999,10793,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2000,10901,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2001,11151,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2002,11325,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2003,11492,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2004,11791,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2005,11870,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2006,12023,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2007,12224,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2008,12299,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2009,12358,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2010,12461,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2011,12473,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2012,12495,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2013,12502,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2014,12530,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2015,12560,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2016,12584,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2017,12656,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2018,12739,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2019,12805,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2020,12882,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CY,2021,12969,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1980,145500,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1985,145500,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1990,151570,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1991,140000,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1992,130000,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1993,124305,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1994,124800,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1995,121535,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1996,125608,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1997,127208,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1998,127195,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,1999,127233,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2000,127209,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2001,127210,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2002,127204,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2003,127856,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2004,127880,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2005,127872,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2006,129871,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2007,129846,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2008,129882,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2009,129909,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2010,129937,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2011,129916,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2012,129884,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2013,129904,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2014,129891,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2015,129880,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2016,129453.592,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2017,129436,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2018,129411,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2019,129411,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2020,129412,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,CZ,2021,129410,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1970,440322,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1975,462803,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1979,475229,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1980,477854,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1981,479706,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1982,482054,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1983,484170,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1984,484847,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1985,482890,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1986,484041,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1987,485972,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1988,487931,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1989,490039,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DE,1990,492036,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1970,62678,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1975,65792,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1979,67730,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1980,68405,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1981,68913,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1982,69145,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1983,69309,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1984,69631,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1985,69554,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1986,69597,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1987,69889,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1988,69889,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1990,70173,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1991,70269,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1992,70344,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1993,70364,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1994,70459,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1995,70525,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1996,70504,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1997,70582,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1998,70589,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,1999,70699,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2000,70710,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2001,70917,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2002,70941,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2006,71334,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2007,72086,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2008,72203,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2011,72786,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2012,72914,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2013,73191,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2014,73240,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2015,73260,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2016,73303,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2017,73420,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2018,73434,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2019,73503,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2020,73574,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,DK,2021,73542,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1990,40000,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1991,40000,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1992,40000,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1993,43780,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1994,43762,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1995,43755,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1996,44103,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1997,44123.3,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1998,49405.9,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,1999,50348.9,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2000,51317.3,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2001,51944.4,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2002,52883,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2003,53640,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2004,53668,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2005,56918,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2006,57480,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2007,57916,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2008,58295,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2009,58300,u
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2010,58297,u
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2011,58372,u
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2012,58644,u
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2013,58827,u
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2014,58984,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2015,58828,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2016,58936,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2017,58974,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2018,59008,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2019,59067,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2020,58986,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EE,2021,89171,b
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1970,35257,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1975,36482,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1979,37139,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1980,37367,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1981,37424,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1982,37275,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1983,37379,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1984,40199,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1985,40359,d
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1986,40395,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1987,40485,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1988,40827,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1989,40550,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1990,40551,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1991,40409,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1992,40409,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1993,38265,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,EL,1994,38265,
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,ES,1970,123720,e
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,ES,1975,131144,e
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,ES,1980,139013,e
ESTAT:ROAD_IF_ROADSC(1.0),05/07/23 23:00:00,A,KM,TOTAL,ES,1982,149851,
